Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699	3/18	1.3158498087175053e-05	0.00014016661005903858	0	0	81.35918367346939	914.3505291779086	GRIA2;GRIN2A;GRIN2B
Reactome_2022	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	3/21	2.132929780029181e-05	0.00021773658171131223	0	0	67.78911564625851	729.1010166982574	GRIN2A;GRIN2C;GRIN2B
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	3/23	2.8297588558777463e-05	0.0002773163678760192	0	0	61.00408163265306	638.8795178327797	FYN;GRIN2B;CDK5R1
Reactome_2022	Arachidonate Production From DAG R-HSA-426048	2/5	6.596944588909246e-05	0.000621635163185679	0	0	265.93333333333334	2559.9590632869204	DAGLA;DAGLB
Reactome_2022	Activated NTRK2 Signals Thru FYN R-HSA-9032500	2/6	9.87896675507094e-05	0.000896424761108289	0	0	199.44	1839.338897803755	FYN;GRIN2B
Reactome_2022	Fatty Acids Bound To GPR40 (FFAR1) Regulate Insulin Secretion R-HSA-434316	2/8	0.00018379456792760984	0.0016082024693665	0	0	132.94666666666666	1143.5662661624317	GNAQ;PLCB1
Reactome_2022	Acetylcholine Regulates Insulin Secretion R-HSA-399997	2/10	0.00029440241859604355	0.0024871928467596	0	0	99.7	810.6171266936067	GNAQ;PLCB1
Reactome_2022	Free Fatty Acids Regulate Insulin Secretion R-HSA-400451	2/11	0.00035922676978951407	0.0029336852866143	0	0	88.61777777777777	702.8769289105478	GNAQ;PLCB1
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	5/254	0.0005072312290206018	0.0039117763534381	0	0	8.416218063744338	63.85000516418625	APP;DAGLA;GNAQ;FYN;DAGLB
Reactome_2022	Transcriptional Regulation By MECP2 R-HSA-8986944	3/60	0.0005109258910613061	0.0039117763534381	0	0	21.36519871106337	161.93295159667136	GRIA2;GRIN2A;GRIN2B
Reactome_2022	CRMPs In Sema3A Signaling R-HSA-399956	2/16	0.0007772736651313045	0.0057706681199142	0	0	56.95428571428572	407.77662815003015	FYN;CDK5R1
Reactome_2022	Regulation Of Insulin Secretion R-HSA-422356	3/77	0.0010587385407208	0.0076291453669591	0	0	16.442912300055156	112.64508333437377	KCNB1;GNAQ;PLCB1
Reactome_2022	Presynaptic Function Of Kainate Receptors R-HSA-500657	2/21	0.0013489660052641	0.0091804630913813	0	0	41.95578947368421	277.26134829575824	GRIK3;PLCB1
Reactome_2022	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	2/21	0.0013489660052641	0.0091804630913813	0	0	41.95578947368421	277.26134829575824	APP;CDK5R1
Reactome_2022	Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523	2/22	0.0014813981856645	0.0098092582564276	0	0	39.856	259.65262996111744	APP;PRNP
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	3/91	0.0017139230050036	0.0110502930585763	0	0	13.817254174397032	88.00168258417777	NCSTN;FYN;GRIN2B
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	2/24	0.0017641092615234	0.0110822248480319	0	0	36.22909090909091	229.6963992347988	APP;CDK5R1
Reactome_2022	Axon Guidance R-HSA-422475	6/519	0.0021960691239659	0.0133395583254485	0	0	4.941520467836257	30.247473131164863	PRNP;NCSTN;FYN;SHANK3;GRIN2B;CDK5R1
Reactome_2022	Effects Of PIP2 Hydrolysis R-HSA-114508	2/27	0.0022323342503811	0.0133395583254485	0	0	31.8768	194.59853977843653	DAGLA;DAGLB
Reactome_2022	Integration Of Energy Metabolism R-HSA-163685	3/105	0.0025780136237415	0.0150384128051587	0	0	11.912364945978393	71.00646364910682	KCNB1;GNAQ;PLCB1
Reactome_2022	Nervous System Development R-HSA-9675108	6/545	0.0028014075380262	0.0159615080654985	0	0	4.696862144067113	27.60643332448466	PRNP;NCSTN;FYN;SHANK3;GRIN2B;CDK5R1
Reactome_2022	EPHB-mediated Forward Signaling R-HSA-3928662	2/34	0.0035267044800679	0.0196373317640148	0	0	24.895	140.5918093795177	FYN;GRIN2B
Reactome_2022	Signaling By NTRKs R-HSA-166520	3/132	0.0049052553626717	0.0267063903078794	0	0	9.406264831514	50.01732529735547	FYN;GRIN2B;CDK5R1
